gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,InternetService,OnlineSecurity,Contract,PaymentMethod,MonthlyCharges,TotalCharges,Churn
0,0,1,1,48,1,0,1,1,0,69.7,3023,0
0,0,1,1,39,1,1,0,1,2,89.55,3474,1
1,0,0,0,9,1,0,0,0,3,44.4,348,0
1,0,0,0,26,1,1,1,0,1,92.4,2349,0
0,0,0,0,46,1,1,1,1,1,95.65,4664,0
1,1,1,0,44,1,2,0,2,1,19.35,847,0
1,0,1,1,6,1,0,0,0,3,55.3,324,1
1,0,0,0,1,1,2,0,0,3,20.3,20,0
0,1,0,0,9,1,1,0,0,2,84.45,762,1
0,1,0,0,2,1,1,0,0,2,70.35,139,1
1,0,1,0,27,1,0,0,0,2,53.8,1389,0
0,0,1,0,68,1,2,0,2,1,25.8,1911,0
0,0,0,0,49,1,1,0,2,1,100.65,4917,0
0,0,1,1,37,1,1,0,0,2,88.8,3340,0
1,0,0,0,1,1,0,0,0,3,53.5,53,1
1,1,1,1,65,1,1,1,0,2,85.75,5688,0
0,0,1,1,32,1,0,1,2,3,73.6,2316,0
0,0,0,0,36,1,0,1,1,1,89.65,3348,0
0,1,1,1,60,1,0,1,1,1,74.85,4456,0
0,0,1,1,29,1,2,0,2,3,26.1,692,0
1,0,0,0,37,1,1,1,0,2,91.15,3369,0
0,0,0,0,7,1,0,1,0,2,78.5,571,0
1,1,0,0,22,1,1,0,0,2,96.7,2082,1
1,1,1,0,57,1,0,0,1,1,71.1,4140,0
0,0,0,0,2,1,1,0,0,2,79.55,151,0
1,0,1,0,61,0,0,1,2,3,62.15,3778,0
1,0,1,1,23,1,2,0,2,3,20.9,454,0
1,0,0,0,26,1,1,0,0,2,98.35,2515,1
1,1,0,0,35,1,1,0,0,2,99.05,3395,1
1,1,0,0,38,1,1,0,0,2,94.75,3653,0
0,0,1,0,62,1,0,1,2,3,81.0,4985,0
1,0,0,0,1,1,1,0,0,2,70.3,70,1
0,0,1,0,18,1,2,0,2,3,20.1,370,0
1,0,1,1,59,1,0,0,1,1,76.75,4541,0
1,0,1,0,51,1,1,1,1,1,96.4,4911,0
0,0,1,1,9,1,0,0,0,3,55.3,501,0
1,0,0,0,41,1,1,0,0,2,74.25,3089,0
1,0,1,1,1,1,1,0,0,3,69.9,69,1
1,0,0,0,4,1,2,0,0,3,19.75,78,0
0,0,0,0,22,1,1,0,1,1,76.0,1783,0
0,1,1,0,42,1,1,0,0,2,95.55,3930,0
1,0,1,0,1,1,1,0,0,2,80.55,80,1
0,0,0,0,56,0,0,0,0,1,44.85,2564,0
0,0,1,1,48,0,0,1,1,1,45.0,2196,0
1,0,0,1,27,1,2,0,2,3,20.6,581,0
1,0,1,1,17,1,1,0,0,2,80.85,1400,1
0,0,0,0,56,1,2,0,2,0,19.55,1080,0
0,0,1,1,4,1,1,0,0,2,85.95,381,1
0,0,0,0,15,1,0,1,0,2,58.95,955,0
1,0,1,0,52,0,0,1,0,2,39.9,2020,0
0,1,0,0,3,1,1,0,0,2,86.85,220,1
0,0,1,1,22,1,2,0,2,1,25.25,555,0
1,0,1,0,3,0,0,0,0,1,29.8,94,0
0,0,1,0,58,1,1,1,1,1,110.65,6526,0
1,0,1,0,72,1,0,1,2,3,68.15,4808,0
1,0,1,0,42,1,2,0,2,2,20.25,835,0
1,0,1,1,60,1,0,1,2,0,60.5,3694,0
1,0,1,0,64,1,1,1,1,0,89.45,5692,0
1,0,0,1,3,1,0,0,0,3,70.7,225,0
0,0,1,0,71,1,0,1,2,1,85.75,6223,0
1,1,0,0,11,1,1,0,0,2,78.5,874,0
1,1,0,0,2,1,0,1,0,0,66.4,94,1
1,0,0,0,52,0,0,0,1,3,30.1,1623,0
1,0,1,0,36,0,0,1,1,3,35.35,1317,0
0,1,0,0,45,1,1,0,1,0,100.15,4459,0
0,0,0,0,6,0,0,0,0,2,47.95,305,1
0,0,0,0,2,1,1,0,0,2,96.0,174,1
0,0,0,0,16,1,0,1,0,2,50.15,762,1
1,0,0,0,10,1,1,1,1,2,98.9,1064,0
0,0,1,0,50,1,1,1,1,3,104.4,5232,0
1,0,1,1,32,1,2,0,2,3,18.95,613,0
0,0,0,1,2,1,0,0,0,3,51.55,106,0
0,0,0,0,5,1,1,0,0,3,75.65,399,0
0,1,0,0,18,1,1,0,0,2,74.7,1294,0
0,0,1,1,58,1,2,0,2,1,20.5,1191,0
1,0,1,1,29,1,1,0,0,2,89.2,2698,1
1,1,1,0,34,1,1,1,1,3,90.15,3128,0
0,1,0,0,8,1,1,0,0,2,105.5,829,1
1,0,0,1,37,1,0,1,2,1,61.45,2302,0
0,0,1,1,67,1,1,0,2,0,105.65,6717,0
0,0,1,1,12,1,2,0,0,1,20.1,232,0
0,0,1,0,19,1,1,0,0,2,96.8,1743,0
0,0,0,0,12,1,2,0,0,3,20.4,266,0
0,1,1,0,72,1,1,1,2,3,109.75,8075,0
1,1,1,0,23,1,1,1,0,2,90.0,2024,0
1,0,1,0,51,0,0,0,0,1,30.05,1529,0
1,0,1,1,43,0,0,0,0,1,29.3,1224,0
0,1,1,0,53,1,2,0,2,1,25.1,1275,0
1,1,0,0,55,0,0,0,1,0,50.05,2743,0
1,0,1,0,31,1,0,0,1,3,79.3,2484,0
1,0,0,0,23,1,1,0,0,2,81.0,1917,1
0,0,0,0,13,0,0,0,0,2,35.1,446,1
1,1,1,0,11,1,2,0,0,3,19.95,214,1
1,0,1,1,71,1,1,1,2,0,114.0,8175,0
1,0,1,0,32,1,1,0,1,2,79.25,2619,0
0,0,1,0,63,1,1,0,0,0,81.55,5029,0
1,0,0,0,9,1,1,0,0,2,73.8,704,0
0,0,1,1,16,1,1,0,0,1,79.95,1267,0
1,0,0,0,71,1,0,1,2,0,80.6,5708,0
1,1,0,0,43,1,1,0,0,2,84.85,3645,0
0,0,0,0,14,1,1,0,0,1,80.05,1112,0
1,0,0,0,2,1,0,0,0,3,45.0,96,1
1,0,1,1,60,1,1,1,2,2,110.6,6586,0
0,0,1,1,72,1,0,1,2,0,92.65,6733,0
1,0,0,1,18,1,0,0,0,1,45.65,747,0
0,1,0,0,27,1,1,0,0,1,88.3,2467,1
0,0,1,1,59,1,2,0,2,3,25.45,1534,0
1,0,1,1,71,1,2,0,2,3,19.45,1378,0
1,0,0,0,26,0,0,1,1,1,54.55,1362,0
0,0,1,0,31,1,0,1,1,2,64.0,1910,0
1,0,0,1,1,1,0,0,0,2,49.9,49,0
0,0,0,0,1,1,1,0,0,2,80.25,80,1
0,0,0,0,1,1,1,0,0,3,85.8,85,1
0,0,1,1,53,1,2,0,1,0,19.55,1007,0
1,0,0,0,9,1,0,0,0,3,59.9,542,0
0,0,0,0,27,1,0,0,1,3,78.2,2078,0
1,0,1,0,57,1,1,0,2,2,107.95,5969,0
1,0,0,0,35,1,2,0,1,0,26.2,954,0
1,0,1,0,70,1,2,0,2,0,24.25,1724,0
1,0,0,0,17,1,2,0,1,0,19.65,351,0
1,1,1,0,1,1,1,0,0,2,95.1,95,1
0,0,0,0,2,1,2,0,0,3,19.3,44,0
0,0,0,0,50,1,1,0,0,2,95.7,4729,0
1,0,1,1,47,1,1,1,0,2,90.05,4137,0
1,0,0,0,8,0,0,1,0,2,30.45,226,1
0,0,1,1,55,1,0,1,0,2,55.7,3131,0
1,0,0,0,46,1,1,0,2,2,108.65,4903,0
1,0,0,0,6,1,1,0,0,2,84.4,556,1
0,0,0,0,14,1,0,0,1,1,51.45,727,0
0,1,0,0,27,1,1,0,0,2,78.05,2135,1
0,0,0,0,17,1,2,0,0,1,19.7,340,0
0,0,1,1,51,1,1,0,0,2,80.75,4116,0
1,0,0,0,25,1,2,0,2,3,20.75,499,0
1,0,0,0,7,1,0,0,0,0,44.65,322,0
1,0,1,0,72,1,1,1,2,0,105.6,7581,0
0,0,1,0,61,1,1,0,1,0,101.15,6383,0
1,0,1,1,60,1,1,0,1,2,90.95,5453,1
0,0,0,0,34,1,1,1,0,3,109.8,3587,1
1,0,0,0,1,1,2,0,0,0,19.75,19,0
0,0,0,0,5,0,0,0,0,1,50.95,229,0
0,0,0,0,67,1,2,0,1,2,20.55,1343,0
0,0,1,1,19,1,2,0,0,3,20.2,382,0
1,1,1,0,72,1,1,1,2,0,109.55,7920,0
1,0,1,1,28,1,1,1,1,2,106.1,2847,1
1,0,1,0,58,1,0,0,1,1,50.3,2878,0
0,0,1,0,67,1,0,1,1,3,75.1,5064,0
0,1,0,0,1,1,1,0,0,2,72.1,72,0
0,0,0,0,25,1,1,0,0,3,84.6,2088,0
0,0,0,0,39,0,0,0,0,0,41.1,1597,0
0,0,1,1,1,1,0,0,0,3,50.45,50,1
1,1,1,0,35,1,1,0,1,0,81.6,2815,0
1,0,0,0,68,1,1,1,1,0,101.35,7110,0
0,0,0,0,7,1,1,0,0,2,75.35,564,0
1,1,1,0,34,1,1,0,0,1,71.55,2427,0
1,0,0,0,19,1,1,0,0,0,78.7,1495,0
1,0,1,0,5,0,0,0,0,2,24.95,100,1
1,0,1,1,65,1,1,1,2,0,108.65,6937,1
0,0,0,0,6,0,0,0,0,1,45.0,298,0
1,0,0,0,1,1,2,0,0,3,20.5,20,1
1,0,0,0,4,1,0,0,0,3,50.4,206,1
1,0,0,0,72,1,1,0,2,0,100.9,7459,0
1,0,1,1,46,1,2,0,2,1,19.75,856,0
1,0,0,0,1,1,1,0,0,2,79.05,79,1
0,1,0,0,6,1,1,1,0,2,74.1,450,0
1,1,1,0,32,1,1,0,0,0,106.35,3520,1
1,0,1,1,34,1,1,0,0,1,90.05,3097,0
1,1,1,0,65,1,1,0,0,2,104.35,6578,0
1,0,0,0,16,1,0,0,0,3,49.45,799,0
0,0,0,0,35,0,0,0,0,3,33.45,1175,0
1,0,1,0,7,1,1,0,0,2,69.35,451,1
1,1,1,0,1,0,0,0,0,2,25.05,25,1
1,0,0,0,54,1,1,1,0,3,89.8,4667,0
0,0,1,1,51,1,1,1,0,2,93.8,4539,0
0,0,0,0,1,1,2,0,0,1,20.3,20,0
0,0,1,1,1,1,2,0,0,3,19.45,19,1
1,0,1,0,6,1,2,0,1,3,25.1,171,0
0,0,1,1,70,1,0,1,2,1,75.35,5437,0
1,0,0,0,11,1,0,0,0,2,69.35,712,0
0,0,1,0,48,1,1,0,0,1,105.1,5083,0
0,1,0,0,14,0,0,1,2,3,39.7,692,0
1,0,0,0,22,1,0,1,0,3,55.1,1253,0
0,0,0,0,4,1,0,0,0,0,68.65,261,1
1,0,1,1,25,1,0,1,1,0,61.6,1611,0
0,0,0,0,13,1,2,0,2,3,20.4,261,0
1,0,0,0,10,1,2,0,1,3,19.5,225,0
0,1,0,0,1,1,1,0,0,0,75.3,75,1
0,1,0,0,22,1,1,1,0,2,81.7,1820,0
0,1,0,0,45,0,0,0,1,2,34.2,1596,0
0,0,1,1,7,1,0,1,0,2,75.7,554,0
0,1,0,0,28,1,0,0,0,0,64.45,1867,0
0,0,0,0,1,1,1,0,0,2,94.4,94,1
1,0,1,1,1,1,1,0,0,2,71.0,71,1
0,0,1,0,23,1,0,0,1,0,60.0,1347,0
0,0,0,0,46,1,0,0,2,1,54.35,2460,1
1,0,0,0,1,1,1,0,0,2,74.9,74,1
1,0,1,0,1,1,1,0,0,2,84.8,84,1
0,0,0,0,25,1,2,0,2,1,19.8,475,0
1,1,0,0,57,1,0,0,2,0,79.75,4438,0
1,1,0,0,31,1,1,0,0,2,90.7,2845,0
0,1,0,0,16,1,0,0,0,2,59.4,1023,1
1,0,1,1,8,1,0,0,0,0,44.65,369,0
0,0,0,0,15,1,2,0,2,0,25.05,369,0
0,0,1,1,27,1,2,0,2,2,24.5,761,0
0,0,0,0,36,1,0,1,1,3,76.35,2606,0
1,0,0,0,24,1,1,0,0,3,89.85,2165,1
0,1,1,0,46,1,1,0,1,2,100.25,4753,0
1,0,1,0,35,1,0,0,1,2,69.0,2441,0
1,0,0,0,1,1,0,0,0,3,45.8,45,0
0,0,0,0,1,1,1,0,0,2,75.8,75,1
0,0,0,0,19,1,0,0,1,2,58.2,1045,0
1,1,0,0,10,1,1,0,0,2,79.25,793,1
0,0,0,0,35,1,1,0,0,1,85.3,2917,1
0,0,1,1,17,1,0,0,1,3,61.95,1070,0
1,0,1,0,31,1,0,0,0,1,66.4,2019,0
1,0,1,1,19,0,0,1,0,3,34.95,610,0
0,0,1,1,47,1,2,0,2,0,19.3,890,0
0,0,0,0,12,1,1,0,0,0,100.15,1164,1
1,0,1,1,19,1,2,0,1,3,19.9,357,0
1,0,1,1,60,1,0,1,1,0,65.85,3928,0
1,0,1,1,72,1,2,0,2,1,24.1,1734,0
0,0,0,0,49,1,0,1,2,0,67.4,3306,0
1,1,1,0,57,1,1,0,1,2,90.65,5199,0
1,0,0,0,3,1,0,0,0,3,50.5,147,0
1,0,1,0,49,1,1,0,0,0,99.05,4853,1
0,0,1,0,30,1,1,0,0,1,94.1,2804,1
1,0,1,1,68,1,1,1,2,2,110.2,7467,0
1,0,0,0,2,1,1,0,0,1,70.7,140,1
0,0,1,1,8,1,0,1,0,3,54.65,482,0
0,0,0,0,43,1,0,0,1,2,55.45,2444,0
0,0,0,0,24,1,1,1,0,2,94.6,2283,0
0,0,0,0,3,1,2,0,0,3,24.6,86,0
1,1,1,0,67,1,1,1,0,0,83.85,5588,0
0,0,0,0,60,0,0,0,0,2,50.8,3027,1
0,0,1,1,19,1,2,0,2,3,25.6,485,0
0,0,0,1,11,0,0,0,0,2,25.2,321,0
0,0,1,0,72,1,1,1,2,2,115.15,8349,0
1,0,0,1,19,1,2,0,0,1,24.1,439,0
0,0,0,0,4,1,2,0,0,1,20.45,82,0
0,0,0,1,1,1,0,1,0,2,54.5,54,0
1,0,1,1,15,1,2,0,2,3,19.35,278,0
1,1,1,0,3,1,1,0,0,2,105.9,334,1
0,0,0,0,33,1,1,0,0,2,83.35,2757,1
0,0,0,0,6,1,1,0,0,2,89.3,577,1
1,0,1,1,29,0,0,1,1,1,55.35,1636,0
0,0,0,0,43,1,0,0,1,1,85.1,3662,0
0,0,0,0,3,1,0,0,0,2,64.6,174,0
0,1,0,0,30,1,1,0,0,2,99.7,2967,1
0,0,0,0,3,1,0,0,0,3,50.65,151,1
0,1,1,0,39,1,1,1,1,3,99.1,3877,0
1,1,1,0,59,0,0,1,2,1,64.05,3886,0
1,0,1,0,51,1,1,1,1,2,111.55,5720,0
0,0,0,0,50,1,0,1,1,1,82.5,4179,0
0,0,1,0,40,1,0,0,1,0,63.9,2635,0
1,0,0,0,44,0,0,1,1,2,54.0,2440,0
1,1,0,0,1,1,0,0,0,3,45.85,45,0
0,0,1,1,65,1,1,1,2,2,109.3,7337,0
0,0,0,0,5,1,2,0,0,3,20.15,117,0
0,0,0,0,8,1,0,0,0,2,65.45,554,0
0,1,1,1,66,1,1,0,1,2,104.9,6891,0
1,1,1,0,48,1,1,0,0,1,91.05,4370,0
0,0,1,1,35,1,1,1,0,2,106.9,3756,0
0,0,1,1,14,1,1,0,0,2,87.25,1258,1
0,1,0,0,54,1,0,1,1,0,82.45,4350,1
0,0,1,0,56,1,1,0,1,2,98.25,5508,1
0,0,0,0,3,1,1,0,0,2,96.6,291,1
0,0,0,0,70,1,0,1,2,0,79.6,5589,0
1,1,1,0,65,1,1,0,1,0,103.15,6792,0
1,0,1,1,58,1,2,0,1,2,19.55,1108,0
0,1,1,0,67,1,1,1,1,1,105.4,7035,0
1,1,0,0,3,0,0,0,0,2,41.15,132,1
1,0,1,0,1,1,1,0,0,2,69.15,69,1
0,0,0,1,1,0,0,0,0,3,24.7,24,0
1,0,0,0,67,1,2,0,1,3,19.45,1195,0
0,0,1,0,56,1,1,1,1,1,105.6,6068,0
1,0,0,0,7,1,1,0,0,1,89.35,631,1
1,0,0,0,1,1,2,0,0,3,20.2,20,1
1,0,1,1,22,1,1,0,0,2,88.75,1885,0
1,0,1,1,37,1,2,0,2,0,19.8,726,0
1,1,0,0,1,1,0,0,0,2,45.1,45,1
0,0,0,0,7,1,0,0,0,3,59.5,415,1
0,0,1,0,16,1,1,1,0,2,90.7,1374,0
1,0,1,1,35,1,2,0,1,2,19.9,666,0
1,0,0,0,1,1,1,0,0,2,79.25,79,1
1,0,1,1,26,1,0,0,1,3,50.35,1285,0
1,0,1,1,69,1,0,1,2,0,80.65,5542,0
1,0,1,1,4,1,0,0,0,3,45.25,155,0
0,0,0,0,12,1,2,0,1,0,19.35,219,0
1,0,0,0,3,1,0,0,0,2,45.35,141,1
0,0,0,0,32,1,2,0,0,0,19.9,601,0
1,0,0,0,1,0,0,0,0,2,35.55,35,1
1,0,0,0,20,1,2,0,0,1,19.6,356,0
0,0,1,0,4,0,0,0,0,2,25.15,99,0
0,0,0,0,1,1,0,0,0,3,53.55,53,1
0,1,0,0,2,1,0,0,0,2,43.95,85,0
0,0,1,1,13,1,0,1,0,3,63.15,816,0
0,0,1,1,12,0,0,1,1,1,33.15,444,0
1,0,0,0,25,1,1,0,0,2,69.75,1729,0
0,0,0,0,48,1,2,0,2,1,24.0,1183,0
1,0,0,0,21,1,1,0,0,2,82.35,1852,1
1,0,1,0,72,1,1,1,2,2,115.55,8425,0
0,0,0,0,21,1,1,0,0,1,99.85,1992,0
1,1,0,0,12,1,1,0,0,3,83.8,1029,1
0,0,1,1,10,1,1,1,0,2,100.25,1064,1
1,1,1,0,20,1,1,0,0,2,94.55,1899,1
1,0,0,0,45,0,0,1,1,0,42.3,1840,0
0,0,1,1,69,1,0,1,1,1,73.7,4885,0
0,0,1,0,65,1,0,1,2,0,71.0,4386,0
1,0,1,1,72,1,1,0,1,2,89.7,6588,0
0,0,0,0,8,1,1,0,0,2,99.65,820,1
1,0,1,1,70,1,2,0,2,3,25.35,1715,0
1,0,0,0,12,1,2,0,0,3,20.45,255,0
0,0,0,0,72,1,1,1,2,2,114.9,8496,0
0,1,0,0,8,1,1,0,0,2,75.75,606,1
1,0,1,0,47,1,2,0,2,3,19.65,973,0
0,0,0,0,7,1,1,0,0,2,75.15,525,0
0,0,1,1,41,1,0,1,1,1,74.7,3187,0
1,0,0,0,6,1,0,0,0,2,59.45,357,0
0,0,0,0,12,1,1,0,0,0,89.75,1052,1
1,1,1,0,70,1,1,0,0,2,102.95,7101,1
1,1,0,0,2,1,1,0,0,2,93.85,196,1
0,0,1,1,16,1,2,0,0,3,19.35,275,0
0,0,1,1,8,1,1,0,0,2,94.2,777,1
1,1,1,0,2,1,1,0,0,2,74.2,140,0
1,0,0,0,61,1,1,1,1,2,107.75,6521,0
0,0,1,1,42,1,1,0,2,2,100.4,4303,0
1,0,1,0,1,1,1,0,0,2,76.2,76,1
1,0,1,1,51,1,0,1,2,1,60.5,3121,0
1,0,0,1,25,1,2,0,0,3,20.8,460,0
0,0,1,0,47,1,0,1,1,1,66.05,3021,0
1,0,0,0,62,0,0,1,2,0,43.7,2618,0
1,0,1,1,32,1,1,1,1,2,90.8,3023,0
0,0,1,1,11,1,2,0,2,1,20.9,202,0
0,0,1,0,48,1,1,0,0,1,100.05,4834,0
0,0,0,0,2,1,2,0,1,3,20.45,34,0
0,0,0,0,34,1,0,1,1,2,64.35,2053,0
1,0,1,0,69,1,1,1,2,0,112.55,7806,0
1,0,0,1,14,1,2,0,0,3,19.95,268,0
1,1,0,0,5,1,0,0,0,2,50.35,237,1
0,0,1,0,71,1,1,1,2,1,115.15,8078,0
1,0,1,1,68,1,0,1,2,1,62.65,4375,0
1,0,0,0,4,0,0,0,0,2,44.55,174,1
1,0,0,0,63,1,0,1,2,0,71.9,4479,0
0,0,0,0,1,1,0,0,0,2,56.25,56,1
1,1,1,0,59,1,1,0,0,0,93.85,5574,1
1,0,0,0,42,1,2,0,1,0,19.8,849,0
1,0,0,0,5,1,1,0,0,3,104.1,541,1
1,1,0,0,15,1,1,0,0,2,75.65,1146,1
1,0,1,0,8,1,2,0,0,3,20.25,158,0
0,1,1,0,59,1,1,1,1,2,94.05,5483,0
0,1,1,1,32,1,1,0,0,2,100.4,3217,0
1,0,0,1,3,1,2,0,0,3,20.05,75,0
1,0,0,0,1,1,1,1,0,3,84.6,84,1
1,0,1,0,47,1,1,0,1,2,78.9,3650,0
1,0,0,0,17,1,2,0,1,3,20.1,279,0
0,0,1,1,1,1,1,0,0,3,69.1,69,1
0,0,0,0,61,1,1,0,1,2,103.95,6423,0
0,0,0,0,23,1,2,0,1,1,19.65,478,0
1,0,0,0,33,1,1,1,2,2,88.95,3027,0
0,0,0,0,54,1,1,1,1,0,103.95,5639,1
0,0,1,0,11,1,0,0,0,2,44.05,483,1
1,0,1,0,27,1,0,1,1,3,80.85,2204,0
1,0,1,1,50,1,1,0,0,2,103.7,5071,1
0,0,0,0,5,1,1,0,0,2,75.55,413,1
1,0,0,1,21,1,2,0,0,3,24.7,467,0
1,0,1,1,56,1,1,1,2,3,115.85,6567,0
1,0,0,0,5,1,0,0,0,0,65.6,339,0
1,0,0,0,25,1,0,1,0,3,79.0,1902,0
1,0,0,1,2,1,2,0,0,3,20.4,42,0
0,1,1,0,29,1,1,0,0,0,99.05,2952,1
0,0,0,1,1,1,0,0,0,2,59.2,59,1
0,0,0,1,23,1,0,0,1,2,49.45,1119,0
1,0,0,0,45,1,1,0,0,1,100.85,4740,1
1,0,1,0,58,1,0,1,2,2,86.1,4890,0
1,0,1,0,60,1,2,0,1,0,24.15,1505,0
1,1,0,0,1,1,1,0,0,2,79.1,79,1
0,0,1,1,49,1,0,1,1,3,87.2,4345,0
1,0,0,0,28,0,0,0,0,1,30.1,810,0
0,0,1,1,16,1,2,0,2,3,19.7,301,0
0,0,1,1,37,1,0,1,1,0,75.1,2658,0
0,0,0,0,1,0,0,0,0,3,24.4,24,0
1,0,0,0,18,1,1,0,0,0,75.9,1373,0
0,0,0,0,4,1,2,0,0,3,20.05,83,0
0,1,0,0,1,1,1,0,0,2,70.55,70,1
0,0,0,0,63,1,1,0,1,0,99.9,6137,1
0,0,1,1,10,1,2,0,2,3,20.15,220,0
1,0,0,0,52,1,1,1,1,2,91.25,4738,0
1,1,0,0,9,1,0,1,0,2,54.55,494,1
1,1,0,0,18,1,1,0,0,2,95.45,1752,1
1,1,1,1,56,1,1,1,1,0,104.55,5794,1
1,0,0,0,4,1,1,0,0,2,90.4,356,0
1,1,1,0,53,1,0,1,1,2,60.05,3229,1
0,0,1,1,30,1,2,0,2,3,19.3,602,0
1,0,1,0,25,1,2,0,1,0,20.95,495,0
1,1,0,0,64,1,1,1,0,0,103.5,6548,0
1,1,1,0,24,0,0,1,0,0,39.1,971,1
0,0,0,0,66,1,2,0,2,1,25.15,1683,0
1,0,0,0,6,1,1,0,0,2,84.85,523,1
1,0,0,0,61,1,1,1,1,2,104.0,6363,0
1,1,0,0,45,1,1,0,0,0,93.9,4200,0
0,0,1,1,37,1,2,0,2,0,24.1,861,0
1,1,0,0,2,1,0,0,0,3,49.95,107,0
0,1,0,1,1,1,1,0,0,2,71.0,71,1
1,0,0,0,1,1,2,0,0,1,19.3,19,0
0,1,0,0,66,1,1,0,1,0,108.1,7238,0
1,0,0,0,12,1,1,0,0,2,106.7,1253,1
0,0,0,0,1,1,1,0,0,3,70.9,70,1
1,1,1,0,54,1,1,0,2,2,110.45,6077,0
1,0,1,0,67,1,1,1,1,1,100.9,6733,0
1,1,1,0,18,1,1,0,0,2,78.55,1422,1
1,0,0,0,20,1,2,0,0,3,19.4,415,0
1,0,1,1,0,1,2,0,1,3,19.7,0,0
1,0,0,0,21,1,2,0,2,3,19.6,390,0
1,0,0,0,1,1,2,0,0,3,19.95,19,0
1,0,0,1,5,1,2,0,0,1,20.35,122,0
1,1,0,1,11,1,0,0,0,2,54.55,601,0
0,0,0,0,23,1,1,0,0,0,75.6,1758,1
1,0,0,0,4,0,0,1,0,3,42.4,146,0
1,0,1,1,2,1,1,0,0,3,69.95,143,0
0,0,0,0,1,1,1,0,0,2,68.65,68,1
1,0,0,0,36,1,1,0,0,2,84.9,3067,1
0,1,0,0,40,0,0,1,0,2,55.8,2109,1
1,0,1,1,21,1,0,1,1,3,77.5,1625,1
1,0,1,0,70,0,0,0,1,0,51.05,3635,0
1,0,1,1,61,1,2,0,1,3,20.4,1226,0
1,1,0,0,1,1,1,0,0,2,93.55,93,1
1,0,1,1,53,1,2,0,2,1,25.55,1336,0
1,0,0,0,21,0,0,1,0,3,43.55,1011,0
0,0,0,0,2,1,1,0,0,2,69.65,145,1
1,1,1,0,2,1,1,0,0,3,86.85,156,1
1,0,0,1,16,1,0,1,0,2,69.1,1083,0
1,0,1,1,13,1,2,0,1,3,20.0,218,0
0,0,0,0,6,1,0,1,0,3,55.15,322,0
0,0,1,0,3,1,1,0,0,2,94.9,273,0
0,0,0,0,1,1,2,0,0,1,19.55,19,0
1,0,0,0,57,0,0,0,2,1,53.35,3090,0
0,0,0,0,9,1,1,0,0,1,98.3,923,1
0,0,0,0,58,1,0,1,1,1,71.1,4299,0
1,1,1,0,32,1,1,0,0,1,80.3,2483,1
1,0,0,0,1,1,2,0,0,3,20.8,20,0
1,0,1,1,44,1,2,0,1,0,20.5,865,0
0,0,1,1,40,1,1,0,0,2,84.85,3303,1
0,0,0,0,26,1,1,0,0,0,100.5,2599,0
0,1,0,0,72,1,1,1,2,1,117.35,8436,0
1,0,0,0,12,1,0,0,0,0,74.75,827,0
1,0,0,0,65,1,1,1,1,1,110.0,7138,0
1,0,0,0,4,1,1,0,0,2,88.45,370,1
0,0,1,1,72,1,1,0,2,0,98.65,7129,0
1,0,0,1,1,0,0,0,0,3,33.6,33,0
1,0,0,0,46,0,0,0,0,0,30.3,1380,1
1,0,0,0,62,1,2,0,2,0,19.85,1253,0
0,0,0,0,1,1,0,0,0,2,45.65,45,1
1,0,0,0,3,0,0,0,0,2,25.1,79,0
0,1,1,0,71,1,1,0,2,1,89.45,6435,0
0,1,1,0,38,1,1,1,0,2,83.45,3147,0
0,0,1,1,64,1,2,0,2,3,20.2,1277,0
1,0,0,1,14,1,0,1,2,0,76.1,1054,0
0,0,0,0,29,0,0,0,0,2,31.2,926,0
1,0,0,1,15,1,1,0,0,2,91.0,1430,0
0,0,0,0,8,1,0,1,0,2,49.85,365,1
0,1,1,0,48,1,1,1,0,2,117.45,5438,1
1,0,1,0,42,0,0,0,0,1,25.1,1097,0
1,1,0,0,2,1,1,0,0,3,72.6,154,0
0,0,0,0,58,1,0,1,2,1,64.9,3795,0
1,0,1,1,64,1,2,0,2,0,19.7,1274,0
0,0,1,0,56,1,1,0,0,0,85.6,4902,0
0,1,0,0,1,0,0,0,0,2,25.2,25,1
1,0,0,0,12,1,1,0,1,2,95.7,1184,0
0,0,1,1,71,1,1,1,2,0,114.6,8100,0
1,0,0,1,39,1,1,0,2,3,100.55,3895,0
1,0,0,0,4,1,1,0,0,2,70.2,237,1
1,0,0,0,69,1,2,0,2,0,23.95,1713,0
1,0,1,1,5,1,1,0,0,2,80.15,385,1
0,0,1,1,57,1,0,1,2,2,84.5,4845,0
0,0,1,1,72,1,2,0,2,0,26.25,1988,0
1,0,0,0,51,1,1,1,1,2,94.8,4837,1
1,0,0,1,52,1,2,0,2,1,25.6,1334,0
0,0,1,0,69,1,0,0,2,1,61.45,4131,0
0,0,0,0,2,0,0,0,0,2,30.9,59,1
0,0,0,1,41,1,1,0,0,0,88.5,3645,0
0,0,1,0,58,1,0,1,1,2,68.4,3972,0
1,0,1,0,39,1,2,0,2,0,20.45,790,0
0,0,0,0,11,1,1,1,0,0,79.0,929,0
1,1,0,0,1,0,0,0,0,2,43.3,43,1
0,1,0,0,46,1,0,0,1,1,69.1,3255,0
0,0,0,0,2,1,0,0,0,2,44.45,82,0
1,0,0,0,44,1,1,0,0,3,90.4,4063,0
1,0,0,0,2,1,0,0,0,3,54.4,114,1
